cost,LogRooms,LogIncome,LogPeople,elheat,onlysecondary,waterheat,cookel,poolfilt,airrev,aircond,microwave,dish,dryer
279.0,1.791759469228055,8.779557455883728,0.6931471805599453,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
308.0,1.791759469228055,9.367344120785848,0.6931471805599453,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
718.0,1.9459101490553132,10.42821608147111,1.3862943611198906,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0
140.0,1.791759469228055,10.003332887505843,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
607.0,1.9459101490553132,9.568014816247999,1.0986122886681096,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0
411.0,2.1972245773362196,9.568014816247999,1.3862943611198906,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
262.0,1.6094379124341003,9.185022563991893,0.6931471805599453,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
544.0,2.0794415416798357,10.42821608147111,1.3862943611198906,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
241.0,1.6094379124341003,8.268731832117737,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
244.0,1.791759469228055,9.367344120785848,0.6931471805599453,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
378.0,1.9459101490553132,9.041921720351219,0.6931471805599453,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
389.0,1.9459101490553132,10.114558522616068,1.0986122886681096,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
176.0,1.791759469228055,9.568014816247999,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
506.0,1.791759469228055,9.735068900911164,1.0986122886681096,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
423.0,2.1972245773362196,10.696480068065789,1.3862943611198906,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
362.0,2.0794415416798357,10.114558522616068,1.0986122886681096,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
368.0,1.9459101490553132,9.041921720351219,1.0986122886681096,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
210.0,1.9459101490553132,9.185022563991893,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
294.0,2.0794415416798357,10.003332887505843,1.3862943611198906,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0
465.0,1.6094379124341003,8.268731832117737,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0
191.0,1.791759469228055,8.779557455883728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
375.0,1.9459101490553132,10.42821608147111,1.0986122886681096,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0
323.0,2.0794415416798357,10.696480068065789,0.6931471805599453,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
189.0,1.9459101490553132,9.041921720351219,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
230.0,2.0794415416798357,9.735068900911164,0.6931471805599453,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
660.0,2.302585092994046,11.002099841204238,1.3862943611198906,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0
119.0,1.791759469228055,9.041921720351219,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
299.0,1.6094379124341003,8.268731832117737,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
414.0,1.9459101490553132,10.21464198117305,1.6094379124341003,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
306.0,1.791759469228055,11.002099841204238,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
400.0,2.0794415416798357,10.003332887505843,1.3862943611198906,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
237.0,1.791759469228055,9.185022563991893,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
226.0,1.791759469228055,9.185022563991893,1.6094379124341003,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
154.0,1.9459101490553132,8.779557455883728,1.0986122886681096,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
494.0,1.9459101490553132,10.114558522616068,1.0986122886681096,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0
520.0,2.302585092994046,11.002099841204238,0.6931471805599453,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
218.0,2.1972245773362196,10.21464198117305,1.0986122886681096,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
677.0,2.0794415416798357,10.571316925111784,1.0986122886681096,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
213.0,1.791759469228055,8.268731832117737,0.6931471805599453,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
226.0,1.791759469228055,10.21464198117305,1.3862943611198906,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
359.0,1.791759469228055,11.002099841204238,0.6931471805599453,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
399.0,2.0794415416798357,10.003332887505843,1.3862943611198906,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
435.0,2.0794415416798357,9.367344120785848,1.3862943611198906,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
208.0,1.9459101490553132,10.42821608147111,0.6931471805599453,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0
255.0,2.0794415416798357,9.735068900911164,0.6931471805599453,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
288.0,1.791759469228055,8.779557455883728,0.6931471805599453,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
246.0,2.302585092994046,10.696480068065789,1.0986122886681096,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
368.0,1.791759469228055,9.735068900911164,1.3862943611198906,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
240.0,1.3862943611198906,9.568014816247999,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
449.0,1.9459101490553132,9.568014816247999,1.3862943611198906,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
163.0,1.3862943611198906,8.268731832117737,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
492.0,1.791759469228055,10.003332887505843,1.0986122886681096,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
519.0,1.791759469228055,9.367344120785848,0.6931471805599453,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
411.0,2.1972245773362196,10.114558522616068,1.3862943611198906,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
652.0,1.6094379124341003,9.041921720351219,1.0986122886681096,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
1870.0,1.791759469228055,10.21464198117305,1.0986122886681096,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
822.0,1.9459101490553132,10.003332887505843,1.3862943611198906,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
338.0,1.6094379124341003,9.568014816247999,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
127.0,2.0794415416798357,9.041921720351219,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
329.0,1.9459101490553132,9.568014816247999,1.3862943611198906,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
197.0,1.6094379124341003,9.568014816247999,1.0986122886681096,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
233.0,1.791759469228055,8.268731832117737,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
156.0,1.6094379124341003,9.185022563991893,0.6931471805599453,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
570.0,2.302585092994046,11.002099841204238,1.0986122886681096,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0
192.0,1.791759469228055,9.041921720351219,1.3862943611198906,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
441.0,2.1972245773362196,10.114558522616068,1.3862943611198906,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
160.0,1.3862943611198906,8.268731832117737,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
254.0,1.9459101490553132,10.21464198117305,1.0986122886681096,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
243.0,1.6094379124341003,8.779557455883728,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
316.0,1.791759469228055,8.268731832117737,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
277.0,1.791759469228055,10.305613759378778,0.6931471805599453,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
308.0,1.791759469228055,9.735068900911164,1.6094379124341003,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
241.0,1.791759469228055,9.041921720351219,0.6931471805599453,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
757.0,1.791759469228055,10.21464198117305,0.6931471805599453,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
231.0,1.791759469228055,8.268731832117737,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
487.0,2.0794415416798357,10.42821608147111,1.0986122886681096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
477.0,1.9459101490553132,10.114558522616068,1.0986122886681096,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
355.0,2.0794415416798357,9.735068900911164,1.0986122886681096,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
279.0,1.791759469228055,9.367344120785848,0.6931471805599453,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
234.0,1.3862943611198906,10.305613759378778,1.0986122886681096,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
173.0,1.791759469228055,9.367344120785848,0.6931471805599453,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
269.0,1.791759469228055,9.878169744551839,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0
178.0,1.6094379124341003,8.268731832117737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
280.0,1.791759469228055,9.367344120785848,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
298.0,2.0794415416798357,8.779557455883728,1.0986122886681096,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
284.0,1.9459101490553132,11.002099841204238,0.6931471805599453,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
610.0,1.791759469228055,9.041921720351219,0.6931471805599453,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
614.0,1.791759469228055,10.42821608147111,0.6931471805599453,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
590.0,2.1972245773362196,10.42821608147111,1.3862943611198906,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
368.0,1.9459101490553132,9.041921720351219,0.6931471805599453,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
567.0,1.791759469228055,9.735068900911164,1.0986122886681096,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
182.0,1.791759469228055,9.568014816247999,0.6931471805599453,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
83.0,1.6094379124341003,8.268731832117737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
305.0,2.1972245773362196,9.568014816247999,1.6094379124341003,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
386.0,1.791759469228055,10.305613759378778,1.0986122886681096,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
409.0,2.1972245773362196,10.42821608147111,0.6931471805599453,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
188.0,1.791759469228055,9.041921720351219,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
569.0,2.1972245773362196,9.041921720351219,1.3862943611198906,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
538.0,1.9459101490553132,8.779557455883728,1.3862943611198906,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
546.0,1.6094379124341003,9.041921720351219,0.6931471805599453,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
317.0,1.9459101490553132,9.568014816247999,1.0986122886681096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
287.0,1.791759469228055,9.568014816247999,0.6931471805599453,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0
359.0,1.9459101490553132,10.003332887505843,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
216.0,1.6094379124341003,8.268731832117737,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
423.0,1.9459101490553132,10.305613759378778,1.0986122886681096,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
427.0,1.791759469228055,9.041921720351219,0.6931471805599453,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
259.0,1.9459101490553132,9.735068900911164,1.0986122886681096,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
168.0,1.6094379124341003,9.568014816247999,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
347.0,1.9459101490553132,10.42821608147111,1.0986122886681096,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
583.0,1.9459101490553132,9.041921720351219,1.0986122886681096,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
305.0,1.6094379124341003,9.735068900911164,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
460.0,1.9459101490553132,9.568014816247999,0.6931471805599453,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
300.0,1.6094379124341003,10.42821608147111,1.0986122886681096,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
334.0,1.9459101490553132,10.807705703176014,1.0986122886681096,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0
504.0,1.6094379124341003,9.367344120785848,0.6931471805599453,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
220.0,1.791759469228055,8.268731832117737,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
486.0,1.791759469228055,9.735068900911164,1.3862943611198906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76.0,1.3862943611198906,10.21464198117305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1725.0,1.791759469228055,9.185022563991893,1.3862943611198906,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
517.0,2.1972245773362196,10.42821608147111,1.0986122886681096,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
209.0,1.791759469228055,9.878169744551839,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
394.0,1.9459101490553132,10.003332887505843,0.6931471805599453,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
507.0,2.1972245773362196,9.568014816247999,1.0986122886681096,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
180.0,1.791759469228055,9.041921720351219,0.6931471805599453,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
228.0,1.9459101490553132,9.735068900911164,0.6931471805599453,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
306.0,1.791759469228055,9.367344120785848,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
306.0,1.791759469228055,8.779557455883728,0.6931471805599453,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
386.0,2.0794415416798357,11.002099841204238,1.3862943611198906,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
388.0,1.9459101490553132,9.735068900911164,1.0986122886681096,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
561.0,1.9459101490553132,10.42821608147111,1.0986122886681096,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
186.0,2.1972245773362196,8.779557455883728,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
578.0,2.0794415416798357,10.114558522616068,0.6931471805599453,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
258.0,1.791759469228055,9.735068900911164,1.0986122886681096,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
321.0,1.791759469228055,10.114558522616068,1.6094379124341003,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
460.0,2.0794415416798357,9.568014816247999,1.6094379124341003,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
405.0,1.9459101490553132,10.114558522616068,0.6931471805599453,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
95.0,1.791759469228055,8.268731832117737,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
230.0,2.0794415416798357,10.571316925111784,0.6931471805599453,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
483.0,2.1972245773362196,10.21464198117305,1.0986122886681096,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
425.0,1.6094379124341003,9.041921720351219,0.6931471805599453,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
229.0,1.6094379124341003,8.268731832117737,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
304.0,1.791759469228055,10.003332887505843,1.0986122886681096,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
673.0,1.791759469228055,10.305613759378778,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0
607.0,1.791759469228055,8.779557455883728,1.0986122886681096,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
280.0,1.791759469228055,9.185022563991893,1.3862943611198906,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
252.0,1.791759469228055,8.268731832117737,1.0986122886681096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
326.0,1.791759469228055,9.185022563991893,1.3862943611198906,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
637.0,1.9459101490553132,9.041921720351219,1.0986122886681096,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0
543.0,1.9459101490553132,10.114558522616068,1.6094379124341003,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
179.0,1.791759469228055,9.041921720351219,0.6931471805599453,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
551.0,1.9459101490553132,10.114558522616068,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
268.0,1.791759469228055,8.268731832117737,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
197.0,1.791759469228055,9.367344120785848,0.6931471805599453,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
705.0,1.791759469228055,9.041921720351219,1.3862943611198906,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
391.0,1.9459101490553132,10.571316925111784,1.0986122886681096,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
279.0,2.302585092994046,8.268731832117737,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
376.0,1.9459101490553132,8.268731832117737,0.6931471805599453,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
281.0,2.302585092994046,10.003332887505843,1.3862943611198906,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
761.0,2.0794415416798357,10.696480068065789,1.3862943611198906,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
321.0,1.9459101490553132,9.367344120785848,0.6931471805599453,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
397.0,1.791759469228055,9.735068900911164,1.3862943611198906,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
283.0,1.9459101490553132,8.779557455883728,0.6931471805599453,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
745.0,1.791759469228055,9.878169744551839,1.3862943611198906,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
253.0,1.6094379124341003,9.041921720351219,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
427.0,1.9459101490553132,9.878169744551839,1.6094379124341003,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
341.0,2.0794415416798357,8.779557455883728,1.0986122886681096,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
403.0,2.0794415416798357,8.268731832117737,1.0986122886681096,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
155.0,1.6094379124341003,9.041921720351219,0.6931471805599453,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
400.0,1.9459101490553132,10.003332887505843,1.3862943611198906,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
416.0,1.791759469228055,10.114558522616068,0.6931471805599453,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
187.0,1.3862943611198906,8.268731832117737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
150.0,1.6094379124341003,9.878169744551839,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
680.0,2.302585092994046,10.21464198117305,1.0986122886681096,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0
591.0,2.1972245773362196,11.002099841204238,1.3862943611198906,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
475.0,2.1972245773362196,10.003332887505843,1.3862943611198906,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
187.0,1.6094379124341003,9.735068900911164,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
286.0,1.791759469228055,10.42821608147111,1.3862943611198906,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
136.0,1.6094379124341003,9.185022563991893,0.6931471805599453,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
235.0,1.791759469228055,9.878169744551839,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
493.0,1.791759469228055,10.21464198117305,1.0986122886681096,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
344.0,2.0794415416798357,9.878169744551839,1.0986122886681096,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1165.0,2.1972245773362196,11.002099841204238,0.6931471805599453,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
356.0,2.0794415416798357,9.367344120785848,0.6931471805599453,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
374.0,1.791759469228055,10.21464198117305,1.3862943611198906,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
343.0,1.9459101490553132,10.003332887505843,0.6931471805599453,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
201.0,2.1972245773362196,8.268731832117737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
376.0,2.0794415416798357,9.735068900911164,1.0986122886681096,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
320.0,1.791759469228055,8.268731832117737,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
486.0,2.0794415416798357,10.696480068065789,1.0986122886681096,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
893.0,2.1972245773362196,10.42821608147111,1.0986122886681096,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
226.0,1.791759469228055,9.041921720351219,0.6931471805599453,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
297.0,1.3862943611198906,8.268731832117737,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
412.0,1.791759469228055,8.779557455883728,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0
373.0,1.791759469228055,9.878169744551839,1.0986122886681096,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
535.0,2.0794415416798357,10.42821608147111,1.0986122886681096,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
153.0,1.9459101490553132,9.041921720351219,0.6931471805599453,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
392.0,1.9459101490553132,9.185022563991893,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
740.0,2.0794415416798357,9.185022563991893,0.6931471805599453,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
775.0,1.791759469228055,10.114558522616068,1.3862943611198906,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
367.0,1.9459101490553132,9.041921720351219,0.6931471805599453,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
368.0,1.9459101490553132,9.878169744551839,1.0986122886681096,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
225.0,1.6094379124341003,10.003332887505843,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
648.0,1.791759469228055,9.041921720351219,0.6931471805599453,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
